PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
0.20478004597471325,0.6782938929228296,0.712693664160988,1.3865553127231034,0.06200083976228951,-1.7624528979166327,-2.31762191123068,-0.10177444739924325,0.25960539250607556,-1.4308371724160305
-2.125710763751372,0.27024539578962037,2.339334705285623,-2.71009619053563,-0.7943672452840376,5.408716334206737,0.09667271971236217,0.5407621964693881,5.020945047392479,1.3951093319165047
-1.457532698581549,1.0289298817385226,0.8411541270764145,-0.8052413431948958,-1.4132221044053923,0.10976683858311634,-0.26366403605003913,-2.1119506239129286,0.17935803212292886,0.939046993498679
0.25299036001296116,-1.045031890084667,1.220159544230961,2.4793788336951037,-2.8637911189348646,-2.755339888958334,0.3449936474880098,1.486874704501124,-3.7907250936004075,-1.1519091675245825
-1.393618757951279,0.0555389701786792,-2.1291134829829774,-0.8400536557565441,-4.136806584024954,1.5233913184450014,-0.07697237588738227,0.8738918619723002,1.0298567620338066,1.4681112860526997
2.0895707271011013,-0.22830024214801709,-0.1123584514398718,0.6108913912125468,-0.9406297286991605,-1.8904054229968292,-0.9772270981340293,0.20903126527182414,-2.0263180275775206,0.6286857277908148
-2.4887877539997105,0.2304941587703957,0.6422926094316339,1.7446696177694685,1.0851680279965308,2.324147183604281,-2.7579080309374144,0.039742422698892374,-0.611156709745359,-0.7757839979161917
0.2339462978188966,-0.04579593941811962,1.5156417975401604,1.7373213828478162,-1.080591896242459,-2.8474667495051476,1.770990430428232,0.5075000956882131,-1.2295844422003495,-1.0156776762933764
9.596034845569728,-3.5071165718482367,0.45715839398162134,-0.35119798802036584,3.1244452301889014,1.4082054092987728,0.09895551977349328,0.34101518102762246,-0.2883204874071791,0.14886873987785892
0.09156427454508612,-1.5281553544791182,-5.142438904888116,-0.6518450190396312,-3.795743481030726,1.5261146694705403,4.5842103717593385,-1.7774443637353876,-1.1839228544154983,0.22958841234374547
-0.4798377622341799,0.17723193735318332,-2.167447662185169,-0.1447048277986136,-1.2618016154671616,-0.11846728702154288,-0.42849670084258545,-1.3973123170605517,-0.1563392912888524,0.23293640237931318
-0.09030212162858361,-0.3823814403955982,-0.2992430914107178,0.4146731754540834,-0.6841639660649559,-0.6016137663296102,-3.267990704070344,-3.297499078946448,0.8499508292363576,2.9535728871753104
-3.2498990037638826,-0.4965584361850525,-0.21167883701764828,-2.0595723717633523,0.5085986864318769,2.6959659333347066,0.408866579250673,-0.06036717830218755,1.3255091149731646,1.69586383134984
-1.4675309100626404,0.30968797624793004,3.056272076810097,1.2619623635285286,0.017750566490866176,-2.9838132636839605,1.8720187005243862,-2.138069497778188,0.478714635438281,-1.787985860427717
3.3688270697704636,0.9879409643617645,2.8190547970987314,-0.4703275017228893,-2.8445424501197363,-0.9052843297844868,-0.2787067646262661,-2.842365360805321,0.04437390673760134,-1.5763135461357323
0.9845149362641166,1.0255630365351027,0.9631914511661275,-2.4012544332482424,-1.463301986561454,0.3867315814648642,-1.3908333553775571,-0.9026609472356691,3.4527457987943215,0.5302122838142533
-0.23769844859066805,0.4451785340157714,3.045843376179481,0.7472838534843804,-1.5980818396195557,0.13916034520620554,-0.19948512069533927,-1.0767279404296413,0.17253999862560115,-2.735488215133087
1.8666142997153126,0.4005518100108096,1.3820482379274248,-0.92974469360681,-2.049095087931352,0.8691791861465934,-0.7795796992912425,-2.113709037614912,1.0557351103043295,-1.0436145506303003
-1.5086260164573024,-0.7118474812345588,-2.559020939733743,-1.0789899199901565,-0.24178703478613647,2.483866995259964,3.875755269610307,-2.252619414567441,-2.118818652299643,0.4726485088301796
0.6903269912977489,-0.06401060029368072,0.7790770536494178,0.4534588556222097,0.26550987610491544,-1.4576752778719377,-2.0325767510169426,-3.5608651358593204,0.4302790177739756,0.5491857270815124
-3.1888121719235785,-1.088677987342583,-0.9798995213217697,-0.3051406190709055,2.4431898228485744,0.26592775416365266,1.048191899259029,0.07410015411336171,-1.4148185691693496,0.6778958713421052
-1.1752471396648023,-1.1867449344566763,-2.7415074824664174,-0.10245114883191202,-2.5960360975354413,-3.2306399333577573,2.7745879189750746,-0.6065688150095485,0.14980379389376156,-0.4913185040663988
3.5136941495146288,-0.6224512664589994,6.886614074089875,-5.132358602315424,-0.6991368043410413,3.4465349164105583,8.163778664883978,-1.3085443899014075,-2.7373352723538598,-5.708126613452491
-0.20689804222189956,0.9643334184293222,1.0899914365249352,1.0453475532319725,-1.8315856554679635,-0.022521615240393054,-1.083243400312492,-0.9804595072946981,-0.7300369426048472,0.7228298913698193
0.9777004313418329,0.7119687550179988,4.189557706874435,-2.57680023929902,-1.5948204619621429,3.002858828789528,0.8177059383476472,-0.21466450288798022,4.7985368290043064,0.1486117833092574
-1.6077154044599078,-0.6194752476935401,1.0792187310468024,0.8128252174926155,-2.3646149457091084,0.440924318375772,0.8950357867337565,0.779057669574648,-1.018766543255474,-1.6618431305024755
-1.887125871120425,-0.15561304105659465,-0.7484287289179444,0.11766015794117833,0.961774548344471,0.5893187557496176,-0.4742408616499875,-0.6073545482086292,2.0103179359918184,0.44972253064208917
0.9978016136143937,-0.12107350995404663,3.802193096631146,0.7765735424862827,-2.8700893334897803,-0.14914591946847652,2.2357323843928394,1.7829601437489349,0.8753743325681921,-0.6087992768697741
-2.192755520851359,-0.6448390206515568,-1.8581224360043125,0.22817720141562653,4.205193297624127,1.4669674400058443,1.1890859661424216,0.15237501354437813,-2.869206290291194,0.5873475181079698
12.849985683576175,-8.238030385790172,-8.268739209702911,0.9869275551572002,7.245991852687859,4.434408793908445,-3.3386248457560743,-0.7923918596168475,2.1131256515454124,4.141772937943993
0.22826451653203417,1.242514508878729,1.4838817655956555,-1.3754880670706937,-2.6735686956141476,0.029234302071720047,0.18676023862931942,-0.4844995086769092,0.8176730736367177,0.5512603744409672
-1.3905695509067257,0.48801582692904594,1.8282287914373379,-2.918734011589437,0.8351295199657096,0.7218162208818899,-2.0969944798058533,2.2922992939525377,3.1352065494810915,1.0622843276617604
5.754190517137106,-0.31687581794338926,4.745887857217901,-2.904911553840809,1.1147174401610538,-2.0437451649183953,0.3147528321990416,4.762018062901502,2.8753532739375083,0.08525525184398487
-0.8152458689403397,-0.8090869946507139,0.49572630631456355,1.0655043558663606,2.56668335388234,0.9975361495426446,0.09228187878281682,0.00525061631384407,-0.9602052511732193,-0.13232778313473967
-1.6695387866049194,-0.009818669831449281,1.1824050184445032,-0.6832241655717656,-3.1308762181387384,0.4958604007946425,0.8100062164649297,-0.16231049747901233,-1.0845924176371347,2.0631381399983972
-4.354199883807116,-1.1856469781073216,-0.9088036751928356,-1.1577191792120605,1.4622957909403038,2.677840116156114,-0.8404411352496112,0.9333526907673926,1.5992886205022077,-0.6721504178320052
-1.4113001268136594,-0.5391263558215924,-0.16198749668019696,-0.33322440143249465,4.720781198478816,-3.4341611510830794,1.3712603277422262,3.2813787267965284,-3.155261339901517,-1.1646945372239697
2.3937093621723258,-2.4284310247071192,-3.669513465977759,0.8252080850235145,-4.256874212012259,-0.2936325696230907,0.08563218195052097,-0.02524108048541203,0.5253443896501205,-1.7711991304947454
7.089208126020949,-1.8288653833702233,3.537624581122191,-1.7913843187174854,6.712645292171371,0.8480360613717546,2.3944948569834525,-0.3864970854278188,-5.357414754731622,-2.454049595572513
6.10654390411861,1.1802436351514305,1.0404003202898728,-1.8835971555701192,1.8042510121446904,1.562270093951159,-0.4893908594461961,-1.1375432262203826,-2.878142936110691,1.0041892524572316
-2.3750421651000386,0.8336952059632236,2.4247119654605345,-0.8127848385607376,-0.5233065965066348,1.283448434574135,1.329076504178868,-1.1952848492609889,-2.968651922354497,-0.3874329728406802
-4.458312780344865,-0.3665139830340645,-0.002815646917578445,0.42575448044789,2.909395675082858,0.8960707141960947,-0.4776732574996559,0.15269569802075056,0.47344222100258204,-1.358527682538199
1.1136761641903443,-1.7531565218113634,-2.743181289789714,-0.8155236175820079,-3.3409086159851373,-1.5395636392298466,-2.4444319595161184,3.543163395266861,0.723955679261323,0.6758812274057199
-1.1614073059724985,1.3895801500516818,1.5187330281453124,-2.6781720572432097,-1.3441521661301783,1.4185862778243903,-0.5079020577401878,-2.1694534259138893,-1.62155704699029,0.40138998878365695
-0.753509334960385,-0.8624454972725955,-1.4267077355246456,0.835863841749995,-2.0043767678704443,-4.865676855694836,-1.871245204656479,2.697431746817998,-0.04620185256593322,-1.181145027420761
1.0318912704872354,-3.3916761655030885,-3.3087880820837707,1.9688827648415423,-4.324823825040436,-2.362736424601978,1.0674403432631723,3.103549595527476,3.3055952891343527,-0.8205277363261214
2.9747146854644955,-2.1692879574869663,-3.70545807178494,2.5028821920866973,-2.814679174123247,-5.096716409540994,-2.0840127229395145,-0.39564345306373666,5.614547773223532,-1.433354805038701
0.4798558676569506,2.700707303501663,-0.06504290288275193,-1.0568645769362754,-0.9547843022541027,1.0904777114134327,-1.2596817441002122,1.5024979700977834,-0.8700781694211811,1.3358271912227355
-0.14990945586995014,2.0222442151607734,-0.6438625411079618,-1.2378739601335293,-2.4261269792308213,1.2099185636073306,-5.908185451506252,-4.542007717217722,-2.700740621049031,1.872024051031399
-1.7557077432626427,-2.219371776342704,-3.053341309406062,-0.5408288820762042,-1.433161964844164,0.24886691490830923,3.0609699698127537,-0.8365947851160018,-0.9804770786220255,3.226913801227555
-1.2771018255137978,-0.6839129577714272,0.6896755168793957,-0.9679495660683273,2.6479877063340522,-0.17359924177718616,2.475523836662753,-0.8370192070090802,-1.467827505198042,1.7805806604150842
0.3338248843354744,0.8578313718540106,2.501452995451601,-3.633513651310231,-1.2786885050742653,1.6897386381730954,-4.018511135040842,0.4035530429782129,2.772081352831131,1.8352444012852598
5.0288273116347595,0.8901798083493319,4.997109569788671,-3.400653014409925,0.22442878538739455,-0.49719406826582246,2.067725781367375,8.575962865496068,2.0908941207214737,10.574173921826223
-1.549669324231994,-0.7369667206479592,-0.6985833284005729,-1.8058786778704061,0.819910200969405,0.5533803375565834,-1.6605607436749459,1.4404758154283368,3.176502576165257,-2.552326230818806
-2.135049545882002,-3.501814970273815,-3.2688212882221546,0.8677982395435836,-3.700463076163229,-4.214031199451088,7.780030333169904,-0.07995805857569398,-3.4293142408310944,7.352348160621471
-1.2125737009101816,-0.7287576076797927,-0.0985723237477611,0.15280485889601933,-1.3842435349078313,0.4860543287827148,-0.5109669383573868,0.680765284448663,-0.34218793042662177,3.5854498169488465
0.034855828509036506,0.10051770454436297,2.752181281943415,-5.819980148610287,1.2036592460082889,1.1971491003287975,5.370331769266062,-4.589679802237596,10.107938276613078,3.2946284394899816
0.6179017828483984,-0.1511761985670216,-1.5798408413681664,-0.9462951233939835,-2.3902482547797828,-0.8642518656385498,-0.8410367740393608,0.1369272050984411,1.083484850563764,0.6856937805814819
2.4732038153671043,0.517145794635638,-4.074694251819173,1.2441306487565675,-4.9869315296885,-0.7674758344933796,0.2173305260936311,-0.14127448967207187,0.23677872629428753,-0.5550394340205134
0.6337795514805099,-1.4481193632089082,-1.2675030578666109,2.1703310793540145,-1.8838458209902773,-0.10704034636300648,-0.840747946357721,1.0620091476378903,-0.8292480715068373,-0.4790810238473712
7.775548600882991,12.372345538206595,-5.056094524113276,3.1142137865510096,2.85984078613245,2.778104858077193,2.0386995215234736,-0.4636634958719586,-3.269933824194814,4.631978252025393
1.4377700617477587,4.366586459043026,0.32299280591129653,-1.0118289925679007,-0.8678439059924766,-0.409918173483053,-0.49021540817998105,3.492575647229461,-2.4797578035295156,3.6646440156044218
0.040671355136367715,0.03548463493267013,0.4839298341493656,0.18517765434773525,0.20473204689080005,-1.4104851176838265,-2.4368726346388048,0.8535658051501943,-1.0397551664148594,-0.4113977492148509
3.07486418591876,0.3404847612980692,-3.0767958585843442,0.41312234620309607,-4.203913731020618,0.6292490356121762,-1.6845016146856249,-2.1414348666214176,-1.091293195712451,0.01628580214405748
-2.3203278480463214,1.0120373714030735,-1.1998641530153527,-1.095168638791441,-1.221584253578628,1.4576705781986337,-0.3514235487927768,-0.06162528758623166,-2.816615285820593,3.768848002358551
-0.019063070936914568,1.6096794870175235,1.3002233943896295,-0.5381660265622084,-1.0973997299363627,-1.294016343985935,-1.4228657195212209,4.653677840045288,-1.5679566509853797,0.021216511389947814
-2.7131095837662813,0.3445218636384044,0.18166366642410126,-1.0915240083400835,0.02709160273842102,0.304010139769524,-3.3199392431589883,1.2276182202117418,2.4650384501836613,-1.3584188653053895
-1.9322875366079928,0.5108706606503877,1.4393595408220763,0.07876364281219032,-1.8550900796133667,-1.7555765646423578,-6.209035576337362,-0.7962402005408262,0.694856194997638,0.7720021503397366
2.9138856723188895,2.2772373531358565,-0.848090759019752,0.9132746899368088,1.7267282447569112,-0.45504657427366474,-1.5569273413758906,-5.655477336539363,-1.3251437465949587,2.753083371445141
-4.255027199101627,0.4804241570085906,-1.3831485372271846,-1.21298046541469,5.397185530802409,-2.070540705127353,0.6472452543117467,3.08374992388522,-0.2404601960203489,-1.0059353969770348
0.07073025879063885,1.2462332105165674,0.491322676277588,0.3479664728063175,-0.5237733967297508,-3.0465797001087704,-1.7438898154956797,-1.2443695380970978,2.089239120962359,-1.6979775795545056
2.012261945823254,-1.2100738217149032,-0.2363676288730125,-0.7269683458715656,0.41096511075256736,-0.7418314332365417,0.2713040208749535,1.5848218011009383,-0.6388733809014098,-1.0579798606210344
-4.691527669586003,-0.07196783314458145,-0.4321520305509928,-0.49315038900102803,1.725110343578149,1.7642419668519966,0.2569230505043923,0.4126526290135595,-1.410131905316134,0.2788866441583011
2.5182737221476,0.20649282589435017,0.9716299727008032,0.11512528008857274,1.9812261197683274,0.31072178040882004,-2.4682501753501795,-0.24843902065634596,-1.9284016996483986,-1.637597272688524
-1.9558668030851751,-2.770754749696705,8.759921350952196,19.380197247076815,0.22817050225357785,4.326811301668082,3.4367959154505416,-0.520118730965589,3.5149363172960526,4.328923527503031
-3.3544969459680547,-0.45802023516843926,-5.283119788880096,-0.3844032262293281,-1.7826012060972474,14.98425435744635,0.7030212843584291,2.8111428567858368,0.6247042703046611,-5.6908715224002515
-3.0820663423325616,-0.5852841243023033,-0.144472887163453,-0.14682461202071795,0.9541691915646229,-0.6476108190590518,-0.22051810554144885,1.6021981258267997,-0.27865745964324184,-0.2927365190495152
-1.0108829077528703,2.9888784255221235,-0.37709726443091296,0.738724772781977,2.133498921040786,-1.2918368428756049,-1.5254639389033176,0.7833854642859489,1.0890385544042243,-3.5620728739874643
1.0196020748793098,-0.11509399667810276,3.4593316980708066,2.6007611132305977,1.1153115188539895,-1.0772130591628186,1.1475806539207412,2.3468600794622443,-0.910674395430021,0.23520942639910605
-3.0017989802947618,-0.6131065084709909,-0.1868858922926053,0.84413181774412,3.519197676724998,-3.8565760960994826,-3.4898038305810117,-4.204399496767504,-0.10879029466704603,-0.27987676202316875
-3.599511326966049,-0.12672084237774472,-1.6430052474972976,-0.47960602363055665,-0.029451051958046166,1.354659711605868,-1.550289353719824,2.5915598488140024,-0.7485464352204013,-2.4872681796353793
-4.42040515021342,-0.22556044328766292,-0.19334154110113483,-1.1834074527725642,3.2805712725826397,-0.13398560429461825,-2.1161140560825356,3.730078311439261,-2.788829464498163,0.40767599701595547
-3.7026850505856346,-0.5285049998332927,-0.5163713085805773,-0.33476714416040654,1.8082273184913655,0.9431839618446619,-0.11332411028382647,-1.338635452498178,-2.451562902450185,1.521342087987239
0.7860280899420526,-4.7545283033406855,-5.62437524940963,1.0582285603758728,-3.141629965928771,0.8262143485315909,7.256565148787195,-0.1786191388109153,-0.2872566468500521,-3.533214640758254
-1.3061167091403347,-0.36359931825234143,-0.16054033991827288,1.6930734871585578,1.4709817130396297,0.5706247702246307,-1.1879399368210666,1.6479217856987203,-0.3273188330173977,-0.36485498922310367
-2.4921349584759924,-1.586705894332959,-0.6266030132714422,-0.6638434882170634,0.828261290758937,-0.6220227292126398,0.3432957859478617,0.35580340054239973,-2.600238398378524,2.282613275011655
0.013473025912802734,1.1964351250235234,0.9828617699811263,0.5031076185076262,-1.2446985740068597,-0.8752589349755301,-0.7902885323847415,-0.4409151265714493,0.06117721839265316,-1.0201173076080972
2.433072156744729,18.873833992211285,-5.6557273279565194,4.500432550215683,1.9214657249362366,-1.2245812068198467,4.5194241728565405,2.027947374591773,4.505239547156389,-4.215162322317022
2.819604373706712,-1.4345926524920982,1.2271448414206247,1.171653644005933,1.0917668896816526,-1.8589120445035527,-1.6899195470766328,-1.023901384990752,0.9937395284725351,-2.367342466278953
